"Date","Open","High","Low","Close","EMA5","EMA10","EMA20"
"20010613","825.000000","825.000000","800.000000","825.000000","816.168644","804.864520","793.798159"
"20010614","800.000000","800.000000","800.000000","800.000000","810.779096","803.980061","794.388810"
"20010615","800.000000","825.000000","775.000000","825.000000","815.519397","807.801868","797.304162"
"20010618","800.000000","800.000000","775.000000","800.000000","810.346265","806.383347","797.560908"
"20010619","800.000000","800.000000","775.000000","800.000000","806.897510","805.222738","797.793203"
"20010620","775.000000","825.000000","775.000000","825.000000","812.931673","808.818604","800.384326"
"20010621","825.000000","825.000000","800.000000","825.000000","816.954449","811.760676","802.728676"
"20010622","825.000000","825.000000","800.000000","825.000000","819.636299","814.167826","804.849755"
"20010625","800.000000","825.000000","800.000000","825.000000","821.424199","816.137312","806.768826"
"20010626","825.000000","825.000000","800.000000","825.000000","822.616133","817.748710","808.505128"
"20010627","825.000000","850.000000","800.000000","850.000000","831.744089","823.612581","812.457021"
"20010628","825.000000","825.000000","800.000000","825.000000","829.496059","823.864839","813.651590"
"20010629","800.000000","850.000000","800.000000","850.000000","836.330706","828.616686","817.113343"
"20010702","825.000000","850.000000","825.000000","825.000000","832.553804","827.959107","817.864453"
"20010703","825.000000","825.000000","800.000000","825.000000","830.035869","827.421088","818.544029"
"20010704","825.000000","825.000000","800.000000","825.000000","828.357246","826.980890","819.158884"
"20010705","825.000000","825.000000","800.000000","825.000000","827.238164","826.620728","819.715180"
"20010706","800.000000","825.000000","800.000000","825.000000","826.492109","826.326050","820.218497"
"20010709","825.000000","825.000000","800.000000","825.000000","825.994740","826.084950","820.673878"
"20010710","825.000000","825.000000","800.000000","825.000000","825.663160","825.887687","821.085890"
"20010711","825.000000","875.000000","825.000000","875.000000","842.108773","834.817198","826.220567"
"20010712","875.000000","900.000000","850.000000","875.000000","853.072515","842.123162","830.866227"
"20010713","875.000000","875.000000","850.000000","875.000000","860.381677","848.100769","835.069444"
"20010716","875.000000","875.000000","850.000000","850.000000","856.921118","848.446084","836.491401"
"20010717","850.000000","850.000000","825.000000","850.000000","854.614079","848.728614","837.777934"
"20010718","850.000000","875.000000","850.000000","875.000000","861.409386","853.505230","841.322893"
"20010719","875.000000","925.000000","875.000000","900.000000","874.272924","861.958824","846.911189"
"20010720","900.000000","900.000000","850.000000","875.000000","874.515283","864.329947","849.586314"
"20010723","925.000000","975.000000","875.000000","900.000000","883.010188","870.815411","854.387617"
"20010724","900.000000","925.000000","875.000000","900.000000","888.673459","876.121700","858.731654"
"20010725","900.000000","900.000000","850.000000","875.000000","884.115639","875.917755","860.281020"
"20010726","875.000000","900.000000","850.000000","875.000000","881.077093","875.750890","861.682828"
"20010727","875.000000","875.000000","825.000000","875.000000","879.051395","875.614365","862.951130"
"20010730","875.000000","875.000000","850.000000","875.000000","877.700930","875.502662","864.098641"
"20010731","850.000000","875.000000","825.000000","850.000000","868.467287","870.865814","862.755914"
"20010801","850.000000","850.000000","825.000000","850.000000","862.311525","867.072030","861.541065"
"20010802","825.000000","825.000000","800.000000","825.000000","849.874350","859.422570","858.060963"
"20010803","825.000000","825.000000","800.000000","825.000000","841.582900","853.163921","854.912300"
"20010806","800.000000","825.000000","800.000000","825.000000","836.055267","848.043208","852.063510"
"20010807","800.000000","825.000000","775.000000","800.000000","824.036844","839.308079","847.105080"
"20010808","800.000000","825.000000","800.000000","825.000000","824.357896","836.706610","844.999834"
"20010809","825.000000","825.000000","775.000000","800.000000","816.238597","830.032681","840.714136"
"20010810","800.000000","825.000000","775.000000","800.000000","810.825732","824.572194","836.836599"
"20010813","800.000000","850.000000","800.000000","850.000000","823.883821","829.195431","838.090256"
"20010814","850.000000","850.000000","800.000000","825.000000","824.255881","828.432626","836.843565"
"20010815","825.000000","825.000000","800.000000","825.000000","824.503920","827.808512","835.715607"
"20010816","825.000000","825.000000","800.000000","825.000000","824.669280","827.297873","834.695073"
"20010820","825.000000","825.000000","800.000000","825.000000","824.779520","826.880078","833.771732"
"20010821","825.000000","825.000000","800.000000","825.000000","824.853013","826.538246","832.936329"
"20010822","825.000000","825.000000","800.000000","825.000000","824.902009","826.258565","832.180488"
"20010823","825.000000","825.000000","800.000000","825.000000","824.934673","826.029735","831.496632"
"20010824","800.000000","825.000000","800.000000","825.000000","824.956448","825.842510","830.877906"
"20010827","825.000000","825.000000","800.000000","800.000000","816.637632","821.143872","827.937153"
"20010828","800.000000","825.000000","800.000000","800.000000","811.091755","817.299532","825.276471"
"20010829","800.000000","825.000000","800.000000","800.000000","807.394503","814.154162","822.869188"
"20010830","800.000000","800.000000","775.000000","800.000000","804.929669","811.580678","820.691170"
"20010831","800.000000","800.000000","775.000000","800.000000","803.286446","809.475100","818.720583"
"20010903","800.000000","800.000000","775.000000","800.000000","802.190964","807.752355","816.937670"
"20010904","775.000000","800.000000","775.000000","800.000000","801.460643","806.342836","815.324559"
"20010905","800.000000","800.000000","775.000000","800.000000","800.973762","805.189593","813.865077"
"20010906","800.000000","825.000000","800.000000","825.000000","808.982508","808.791485","814.925546"
"20010907","800.000000","825.000000","775.000000","800.000000","805.988339","807.193033","813.504065"
"20010910","800.000000","800.000000","775.000000","800.000000","803.992226","805.885209","812.217964"
"20010911","800.000000","800.000000","800.000000","800.000000","802.661484","804.815171","811.054348"
"20010912","775.000000","775.000000","750.000000","750.000000","785.107656","794.848776","805.239648"
"20010913","775.000000","775.000000","750.000000","775.000000","781.738437","791.239908","802.359682"
"20010914","775.000000","800.000000","750.000000","775.000000","779.492291","788.287197","799.753998"
"20010917","750.000000","750.000000","725.000000","750.000000","769.661528","781.325889","795.015522"
"20010918","750.000000","775.000000","750.000000","775.000000","771.441018","780.175727","793.109282"
"20010919","750.000000","775.000000","750.000000","775.000000","772.627346","779.234686","791.384588"
"20010920","750.000000","775.000000","750.000000","775.000000","773.418230","778.464743","789.824151"
"20010921","750.000000","775.000000","750.000000","750.000000","765.612154","773.289335","786.031375"
"20010925","750.000000","750.000000","725.000000","725.000000","752.074769","764.509456","780.218863"
"20010926","725.000000","725.000000","700.000000","725.000000","743.049846","757.325919","774.959924"
"20010927","725.000000","725.000000","700.000000","700.000000","728.699897","746.903024","767.820883"
"20011001","700.000000","725.000000","675.000000","725.000000","727.466598","742.920656","763.742704"
"20011002","675.000000","700.000000","675.000000","675.000000","709.977732","730.571446","755.291018"
"20011003","675.000000","700.000000","650.000000","700.000000","706.651821","725.013001","750.025207"
"20011004","700.000000","700.000000","675.000000","700.000000","704.434548","720.465183","745.260901"
"20011005","700.000000","700.000000","675.000000","700.000000","702.956365","716.744241","740.950339"
"20011008","650.000000","700.000000","650.000000","700.000000","701.970910","713.699833","737.050307"
"20011009","675.000000","700.000000","675.000000","700.000000","701.313940","711.208954","733.521706"
"20011010","675.000000","675.000000","650.000000","650.000000","684.209293","700.080054","725.567258"
"20011011","675.000000","675.000000","675.000000","675.000000","681.139529","695.520044","720.751329"
"20011012","675.000000","675.000000","650.000000","675.000000","679.093019","691.789127","716.394059"
"20011016","675.000000","675.000000","650.000000","675.000000","677.728680","688.736558","712.451768"
"20011017","675.000000","675.000000","650.000000","675.000000","676.819120","686.239002","708.884933"
"20011018","675.000000","725.000000","675.000000","700.000000","684.546080","688.741002","708.038749"
"20011019","700.000000","725.000000","700.000000","725.000000","698.030720","695.333547","709.654106"
"20011022","700.000000","700.000000","675.000000","700.000000","698.687147","696.181993","708.734667"
"20011023","700.000000","725.000000","675.000000","675.000000","690.791431","692.330722","705.521842"
"20011024","700.000000","700.000000","675.000000","700.000000","693.860954","693.725136","704.995952"
"20011025","700.000000","700.000000","675.000000","700.000000","695.907303","694.866020","704.520147"
"20011026","675.000000","700.000000","675.000000","675.000000","688.938202","691.254017","701.708705"
"20011029","675.000000","700.000000","650.000000","675.000000","684.292135","688.298741","699.165018"
"20011030","675.000000","675.000000","650.000000","675.000000","681.194756","685.880788","696.863588"
"20011031","675.000000","675.000000","650.000000","675.000000","679.129838","683.902463","694.781342"
"20011101","675.000000","675.000000","650.000000","675.000000","677.753225","682.283833","692.897404"
"20011102","650.000000","650.000000","625.000000","650.000000","668.502150","676.414045","688.811937"
"20011105","650.000000","650.000000","600.000000","625.000000","654.001433","667.066037","682.734610"
"20011106","625.000000","625.000000","600.000000","625.000000","644.334289","659.417667","677.236076"
"20011107","625.000000","650.000000","625.000000","625.000000","637.889526","653.159909","672.261211"
"20011108","625.000000","625.000000","625.000000","625.000000","633.593017","648.039926","667.760144"
"20011112","600.000000","600.000000","575.000000","600.000000","622.395345","639.305394","661.306797"
"20011113","575.000000","600.000000","550.000000","550.000000","598.263563","623.068049","650.706149"
"20011114","575.000000","575.000000","575.000000","575.000000","590.509042","614.328404","643.496040"
"20011115","575.000000","600.000000","575.000000","600.000000","593.672695","611.723240","639.353560"
"20011116","575.000000","625.000000","575.000000","625.000000","604.115130","614.137196","637.986554"
"20011119","600.000000","675.000000","600.000000","675.000000","627.743420","625.203160","641.511644"
"20011120","650.000000","675.000000","650.000000","650.000000","635.162280","629.711677","642.320059"
"20011121","650.000000","650.000000","625.000000","650.000000","640.108187","633.400463","643.051482"
"20011122","625.000000","625.000000","600.000000","625.000000","635.072124","631.873106","641.332293"
"20011123","625.000000","625.000000","600.000000","625.000000","631.714750","630.623450","639.776837"
"20011126","625.000000","650.000000","600.000000","625.000000","629.476500","629.601005","638.369519"
"20011127","625.000000","625.000000","600.000000","625.000000","627.984333","628.764458","637.096231"
"20011128","600.000000","625.000000","600.000000","625.000000","626.989555","628.080011","635.944209"
"20011129","600.000000","625.000000","575.000000","575.000000","609.659704","618.429100","630.139999"
"20011130","600.000000","625.000000","600.000000","625.000000","614.773136","619.623809","629.650475"
"20011203","625.000000","625.000000","600.000000","625.000000","618.182091","620.601299","629.207573"
"20011204","625.000000","625.000000","575.000000","600.000000","612.121394","616.855608","626.425899"
"20011205","600.000000","625.000000","575.000000","575.000000","599.747596","609.245497","621.528195"
"20011206","600.000000","625.000000","575.000000","600.000000","599.831731","607.564498","619.477890"
"20011207","600.000000","625.000000","600.000000","625.000000","608.221154","610.734589","620.003806"
"20011210","600.000000","625.000000","600.000000","625.000000","613.814102","613.328300","620.479634"
"20011211","600.000000","625.000000","600.000000","600.000000","609.209402","610.904973","618.529192"
"20011212","625.000000","625.000000","600.000000","625.000000","614.472934","613.467705","619.145460"
"20011213","625.000000","650.000000","600.000000","600.000000","609.648623","611.019031","617.322083"
"20011219","625.000000","625.000000","600.000000","625.000000","614.765749","613.561026","618.053313"
"20011220","600.000000","625.000000","600.000000","625.000000","618.177166","615.640839","618.714902"
"20011221","600.000000","625.000000","600.000000","625.000000","620.451444","617.342505","619.313483"
"20011226","625.000000","625.000000","600.000000","600.000000","613.634296","614.189322","617.474103"
"20011227","625.000000","625.000000","600.000000","625.000000","617.422864","616.154900","618.190856"
"20011228","625.000000","650.000000","600.000000","625.000000","619.948576","617.763100","618.839345"
"20020102","625.000000","625.000000","600.000000","625.000000","621.632384","619.078900","619.426074"
"20020104","625.000000","650.000000","625.000000","650.000000","631.088256","624.700918","622.337877"
"20020107","650.000000","650.000000","625.000000","650.000000","637.392171","629.300751","624.972365"
"20020108","650.000000","675.000000","650.000000","650.000000","641.594780","633.064251","627.355949"
"20020109","675.000000","675.000000","650.000000","650.000000","644.396520","636.143478","629.512525"
"20020110","675.000000","700.000000","650.000000","700.000000","662.931014","647.753755","636.225618"
