"Date","Open","High","Low","Close","EMA5","EMA10","EMA20"
"20080619","0.040323","0.026764","0.045213","0.048000","0.225819","0.233188","0.245120"
"20080620","0.037634","0.026764","0.047872","0.048000","0.224372","0.231404","0.243269"
"20080623","0.034946","0.021898","0.034574","0.034667","0.219678","0.227893","0.240509"
"20080624","0.026882","0.012165","0.029255","0.032000","0.215803","0.224610","0.237795"
"20080625","0.024194","0.014599","0.031915","0.037333","0.214711","0.222744","0.235773"
"20080626","0.029570","0.021898","0.039894","0.042667","0.215475","0.222038","0.234378"
"20080627","0.029570","0.017032","0.034574","0.034667","0.213747","0.220230","0.232465"
"20080630","0.029570","0.024331","0.039894","0.048000","0.216323","0.220802","0.231819"
"20080701","0.043011","0.038929","0.053191","0.058667","0.221024","0.222910","0.232103"
"20080702","0.051075","0.046229","0.061170","0.058667","0.224158","0.224636","0.232361"
"20080703","0.051075","0.038929","0.050532","0.064000","0.227738","0.226868","0.233028"
"20080704","0.053763","0.043796","0.063830","0.061333","0.229380","0.228284","0.233414"
"20080707","0.053763","0.038929","0.053191","0.061333","0.230474","0.229442","0.233763"
"20080708","0.051075","0.051095","0.058511","0.077333","0.235678","0.232852","0.235382"
"20080709","0.075269","0.060827","0.079787","0.088000","0.242130","0.237282","0.237716"
"20080710","0.075269","0.060827","0.077128","0.080000","0.244194","0.239676","0.239175"
"20080711","0.072581","0.055961","0.077128","0.082667","0.246316","0.242045","0.240713"
"20080714","0.077957","0.058394","0.077128","0.082667","0.247730","0.243984","0.242104"
"20080715","0.069892","0.051095","0.066489","0.064000","0.243453","0.242698","0.241843"
"20080716","0.061828","0.051095","0.063830","0.066667","0.241348","0.242056","0.241824"
"20080717","0.064516","0.051095","0.069149","0.066667","0.239944","0.241531","0.241807"
"20080718","0.061828","0.051095","0.069149","0.069333","0.239754","0.241512","0.242009"
"20080721","0.072581","0.058394","0.077128","0.082667","0.243356","0.243547","0.243276"
"20080722","0.075269","0.058394","0.079787","0.085333","0.246503","0.245623","0.244641"
"20080723","0.080645","0.068127","0.090426","0.093333","0.250838","0.248551","0.246526"
"20080724","0.086022","0.085158","0.095745","0.109333","0.258202","0.253409","0.249535"
"20080725","0.096774","0.075426","0.093085","0.098667","0.260129","0.255743","0.251389"
"20080728","0.091398","0.072993","0.101064","0.101333","0.262159","0.258062","0.253283"
"20080729","0.088710","0.077859","0.095745","0.104000","0.264258","0.260370","0.255214"
"20080731","0.110215","0.087591","0.106383","0.106667","0.266403","0.262669","0.257178"
"20080801","0.099462","0.077859","0.098404","0.096000","0.264850","0.262909","0.258087"
"20080804","0.086022","0.075426","0.095745","0.104000","0.266052","0.264336","0.259561"
"20080805","0.094086","0.080292","0.101064","0.104000","0.266854","0.265503","0.260894"
"20080806","0.102151","0.085158","0.106383","0.106667","0.268134","0.266868","0.262317"
"20080807","0.099462","0.085158","0.106383","0.106667","0.268987","0.267986","0.263605"
"20080808","0.099462","0.077859","0.098404","0.098667","0.267319","0.267669","0.264119"
"20080811","0.099462","0.077859","0.101064","0.101333","0.266952","0.267820","0.264800"
"20080812","0.094086","0.075426","0.085106","0.082667","0.261488","0.265072","0.263898"
"20080813","0.075269","0.075426","0.085106","0.104000","0.263811","0.266106","0.264818"
"20080814","0.102151","0.080292","0.095745","0.098667","0.263868","0.266131","0.265216"
"20080815","0.088710","0.082725","0.098404","0.112000","0.267634","0.268203","0.266662"
"20080819","0.102151","0.085158","0.103723","0.101333","0.267163","0.268257","0.267102"
"20080820","0.096774","0.077859","0.103723","0.101333","0.266848","0.268301","0.267499"
"20080821","0.096774","0.077859","0.101064","0.098667","0.265893","0.267927","0.267642"
"20080822","0.091398","0.075426","0.098404","0.096000","0.264510","0.267211","0.267554"
"20080825","0.094086","0.080292","0.101064","0.109333","0.267317","0.268676","0.268561"
"20080826","0.096774","0.075426","0.101064","0.098667","0.266205","0.268234","0.268602"
"20080827","0.091398","0.085158","0.101064","0.114667","0.269939","0.270333","0.269943"
"20080828","0.107527","0.094891","0.117021","0.120000","0.273919","0.272872","0.271590"
"20080829","0.118280","0.099757","0.122340","0.122667","0.277318","0.275359","0.273297"
"20080901","0.118280","0.104623","0.127660","0.130667","0.281821","0.278624","0.275493"
"20080902","0.123656","0.111922","0.132979","0.144000","0.288552","0.283347","0.278566"
"20080903","0.137097","0.111922","0.138298","0.136000","0.290802","0.285981","0.280694"
"20080904","0.118280","0.109489","0.127660","0.130667","0.290811","0.287315","0.282186"
"20080905","0.118280","0.107056","0.119681","0.130667","0.290816","0.288407","0.283535"
"20080908","0.139785","0.114355","0.132979","0.133333","0.291566","0.289710","0.284973"
"20080909","0.129032","0.104623","0.106383","0.106667","0.284608","0.286674","0.284103"
"20080910","0.091398","0.075426","0.095745","0.104000","0.279224","0.283780","0.283099"
"20080911","0.096774","0.075426","0.085106","0.090667","0.271906","0.279361","0.281105"
"20080912","0.083333","0.063260","0.074468","0.074667","0.262554","0.273284","0.277998"
"20080915","0.064516","0.048662","0.066489","0.066667","0.254081","0.267081","0.274536"
"20080916","0.045699","0.058394","0.053191","0.080000","0.252162","0.264057","0.272489"
"20080917","0.080645","0.063260","0.085106","0.085333","0.252373","0.262404","0.271071"
"20080918","0.064516","0.085158","0.071809","0.109333","0.259226","0.264743","0.271742"
"20080919","0.107527","0.099757","0.117021","0.122667","0.267523","0.268708","0.273435"
"20080922","0.129032","0.107056","0.127660","0.130667","0.275291","0.273183","0.275618"
"20080923","0.115591","0.099757","0.122340","0.120000","0.277487","0.275203","0.276724"
"20080924","0.099462","0.099757","0.109043","0.125333","0.280443","0.277676","0.278160"
"20080925","0.118280","0.102190","0.127660","0.128000","0.283159","0.280110","0.279675"
"20080926","0.118280","0.097324","0.122340","0.122667","0.283478","0.281281","0.280613"
"20080929","0.115591","0.107056","0.122340","0.120000","0.282945","0.281829","0.281243"
"20081006","0.086022","0.099757","0.093085","0.109333","0.279607","0.280636","0.280946"
"20081007","0.096774","0.094891","0.101064","0.109333","0.277381","0.279661","0.280676"
"20081008","0.096774","0.080292","0.093085","0.090667","0.270678","0.275990","0.278913"
"20081014","0.091398","0.092457","0.101064","0.122667","0.275157","0.277911","0.279923"
"20081015","0.107527","0.099757","0.109043","0.109333","0.274415","0.277430","0.279751"
"20081016","0.075269","0.063260","0.079787","0.077333","0.264972","0.272114","0.276990"
"20081017","0.075269","0.055961","0.061170","0.061333","0.254202","0.265304","0.273190"
"20081020","0.053763","0.053528","0.063830","0.069333","0.249259","0.260962","0.270402"
"20081021","0.069892","0.063260","0.079787","0.082667","0.249693","0.259461","0.268966"
"20081022","0.102151","0.080292","0.069149","0.066667","0.245507","0.255771","0.266364"
"20081023","0.043011","0.046229","0.042553","0.069333","0.243463","0.253163","0.264227"
"20081024","0.053763","0.036496","0.045213","0.042667","0.234643","0.246926","0.260122"
"20081027","0.021505","0.007299","0.021277","0.018667","0.222051","0.238131","0.254454"
"20081028","0.010753","0.000000","0.000000","0.000000","0.208437","0.228064","0.247806"
"20081029","0.005376","0.000000","0.015957","0.018667","0.204580","0.222699","0.243311"
